"CircleName","RegionName","DivisionName","OfficeName","Pincode","OfficeType","Delivery","District","StateName","Latitude","Longitude"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Thundathil BO","695581","BO","Delivery","THIRUVANANTHAPURAM","KERALA","8.5800000","76.9000000"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Mg College BO","695004","BO","Non Delivery","THIRUVANANTHAPURAM","KERALA","8.5300000","76.9400000"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Beemapally BO","695008","BO","Non Delivery","THIRUVANANTHAPURAM","KERALA","8.4600000","76.9300000"
"Kerala Circle","DivReportingCircle","Trivandrum South Division","Kodungavila BO","695123","BO","Delivery","THIRUVANANTHAPURAM","KERALA","8.3942230","77.0751540"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Perumthuruthy BO","689107","BO","Delivery","PATHANAMTHITTA","KERALA","9.4102060","76.5574930"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Vadakkumbhagom BO","689621","BO","Delivery","PATHANAMTHITTA","KERALA","10.1483040","76.4158130"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Nooromavu BO","689589","BO","Delivery","PATHANAMTHITTA","KERALA","9.4743470","76.6704890"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Kulathur BO","689588","BO","Delivery","PATHANAMTHITTA","KERALA","10.5854930","79.1238060"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Thottabhagom BO","689541","BO","Delivery","PATHANAMTHITTA","KERALA","9.3850580","76.6132710"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Vallamkulam East BO","689541","BO","Delivery","PATHANAMTHITTA","KERALA","9.3742270","76.6095000"
"Kerala Circle","Calicut Region","Ottapalam Division","Kizhayur BO","679303","BO","Delivery","PALAKKAD","KERALA","10.8001000","76.1841000"
"Kerala Circle","Calicut Region","Ottapalam Division","Muduthala BO","679303","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.1841000"
"Kerala Circle","Calicut Region","Ottapalam Division","Perumudiyur BO","679303","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.1841000"
"Kerala Circle","Calicut Region","Ottapalam Division","Chaliyattiri BO","679535","BO","Delivery","PALAKKAD","KERALA","10.9972000","75.9760000"
"Kerala Circle","Calicut Region","Ottapalam Division","Kothachira BO","679535","BO","Delivery","PALAKKAD","KERALA","10.9972000","75.9760000"
"Kerala Circle","Calicut Region","Ottapalam Division","Akalur BO","679302","BO","Delivery","PALAKKAD","KERALA","10.9449000","76.0831000"
"Kerala Circle","Calicut Region","Ottapalam Division","Kottathara BO","673122","BO","Delivery","PALAKKAD","KERALA","11.3865000","75.9491000"
"Kerala Circle","Calicut Region","Ottapalam Division","Mattathukad BO","678581","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.9491000"
"Kerala Circle","Calicut Region","Ottapalam Division","Pudur BO","678581","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.9491000"
"Kerala Circle","Calicut Region","Ottapalam Division","Bhimanad BO","678601","BO","Delivery","PALAKKAD","KERALA","11.0091000","76.3475000"
"Kerala Circle","Calicut Region","Ottapalam Division","Edathanttukara BO","678601","BO","Delivery","PALAKKAD","KERALA","11.0091000","76.3475000"
"Kerala Circle","Calicut Region","Ottapalam Division","Cherumundasseri BO","679512","BO","Delivery","PALAKKAD","KERALA","10.9180000","76.4236000"
"Kerala Circle","Calicut Region","Ottapalam Division","Puliyanamkunnu BO","679505","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.3002000"
"Kerala Circle","Calicut Region","Ottapalam Division","Thanneercode BO","679536","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.9760000"
"Kerala Circle","Calicut Region","Ottapalam Division","Elambulasseri BO","678595","BO","Delivery","PALAKKAD","KERALA","10.8368000","76.5761000"
"Kerala Circle","Calicut Region","Ottapalam Division","Pombra BO","678595","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.5761000"
"Kerala Circle","Calicut Region","Ottapalam Division","Moonnekkar BO","678597","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.5761000"
"Kerala Circle","Calicut Region","Ottapalam Division","Alangad BO","678633","BO","Delivery","PALAKKAD","KERALA","10.1019000","76.2910000"
"Kerala Circle","Calicut Region","Ottapalam Division","Azhiyannur BO","678633","BO","Delivery","PALAKKAD","KERALA","10.1019000","76.2910000"
"Kerala Circle","Calicut Region","Ottapalam Division","Kulakkattukurissi BO","678633","BO","Delivery","PALAKKAD","KERALA","10.1019000","76.2910000"
"Kerala Circle","Calicut Region","Ottapalam Division","Koonathara BO","679523","BO","Delivery","PALAKKAD","KERALA","10.8922000","75.9995000"
"Kerala Circle","Calicut Region","Ottapalam Division","Pallikunnu BO","678583","BO","Delivery","PALAKKAD","KERALA","11.1100000","76.4700000"
"Kerala Circle","Calicut Region","Ottapalam Division","Kallamala BO","678582","BO","Delivery","PALAKKAD","KERALA","11.6764000","75.5598000"
"Kerala Circle","Calicut Region","Ottapalam Division","Mukkali BO","678582","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.5598000"
"Kerala Circle","Calicut Region","Ottapalam Division","Paloor BO","678582","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.5598000"
"Kerala Circle","Calicut Region","Ottapalam Division","Pullisseri BO","678582","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.5598000"
"Kerala Circle","Calicut Region","Ottapalam Division","Maruthur BO","679306","BO","Delivery","PALAKKAD","KERALA","15.5934000","76.0831000"
"Kerala Circle","Calicut Region","Ottapalam Division","Irimbalasseri BO","679335","BO","Delivery","PALAKKAD","KERALA","10.4000000","76.3000000"
"Kerala Circle","Calicut Region","Ottapalam Division","Marayamangalam BO","679335","BO","Delivery","PALAKKAD","KERALA","10.4000000","76.3000000"
"Kerala Circle","Calicut Region","Ottapalam Division","Panamanna South BO","679501","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.6850000"
"Kerala Circle","Calicut Region","Ottapalam Division","Taruvakonam BO","679501","BO","Delivery","PALAKKAD","KERALA","15.5934000","75.6850000"
"Kerala Circle","Calicut Region","Manjeri Division","Munderi BO","670591","BO","Delivery","KANNUR","KERALA","11.9225920","75.4402990"
"Kerala Circle","Calicut Region","Manjeri Division","Puthurpallikkal BO","673636","BO","Delivery","MALAPPURAM","KERALA","11.1391930","75.9101470"
"Kerala Circle","Calicut Region","Manjeri Division","Chembrasseri East BO","679327","BO","Delivery","MALAPPURAM","KERALA","11.0865180","76.2421190"
"Kerala Circle","Calicut Region","Manjeri Division","Poongode BO","679327","BO","Delivery","MALAPPURAM","KERALA","11.1655270","76.2768750"
"Kerala Circle","Calicut Region","Manjeri Division","Chathangottupuram BO","679328","BO","Delivery","MALAPPURAM","KERALA","11.1538640","76.2044550"
"Kerala Circle","Calicut Region","Manjeri Division","Kappil BO","679328","BO","Delivery","MALAPPURAM","KERALA","8.7808920","76.6773650"
"Kerala Circle","Calicut Region","Manjeri Division","Punnappala BO","679328","BO","Delivery","MALAPPURAM","KERALA","11.1883600","76.2030060"
"Kerala Circle","Calicut Region","Tirur Division","Karekkad BO","676553","BO","Delivery","MALAPPURAM","KERALA","10.9442719","76.0672436"
"Kerala Circle","Calicut Region","Tirur Division","Marakkara BO","676553","BO","Delivery","MALAPPURAM","KERALA","10.9655163","76.0283113"
"Kerala Circle","Calicut Region","Tirur Division","Valavannur BO","676551","BO","Delivery","MALAPPURAM","KERALA","10.9444634","75.9820935"
"Kerala Circle","Calicut Region","Tirur Division","Puthur kottakkal BO","676503","BO","Delivery","MALAPPURAM","KERALA","11.0036258","76.0128597"
"Kerala Circle","Calicut Region","Tirur Division","Muttanur BO","676561","BO","Delivery","MALAPPURAM","KERALA","10.8233155","75.9225670"
"Kerala Circle","Calicut Region","Tirur Division","Anjapura BO","676303","BO","Non Delivery","MALAPPURAM","KERALA","11.0455740","75.8600117"
"Kerala Circle","Calicut Region","Tirur Division","Neduva BO","676303","BO","Delivery","MALAPPURAM","KERALA","11.0566876","75.8668557"
"Kerala Circle","Calicut Region","Tirur Division","Keraladheeswarapuram BO","676307","BO","Delivery","MALAPPURAM","KERALA","10.9606853","75.8887106"
"Kerala Circle","Calicut Region","Tirur Division","Meenadathur BO","676307","BO","Delivery","MALAPPURAM","KERALA","10.9419836","75.9078532"
"Kerala Circle","Calicut Region","Tirur Division","Panangattur BO","676302","BO","Delivery","MALAPPURAM","KERALA","10.9943240","75.8926071"
"Kerala Circle","Calicut Region","Tirur Division","Tanur Nagaram BO","676302","BO","Non Delivery","MALAPPURAM","KERALA","10.9772511","75.8789314"
"Kerala Circle","Calicut Region","Tirur Division","Olakara BO","676306","BO","Delivery","MALAPPURAM","KERALA","10.8505159","75.8917168"
"Kerala Circle","Calicut Region","Tirur Division","Pathayakallu BO","676553","BO","Non Delivery","MALAPPURAM","KERALA","10.9622902","76.0401642"
"Kerala Circle","Calicut Region","Tirur Division","Kanmanamthekkummuri BO","676551","BO","Delivery","MALAPPURAM","KERALA","10.9044581","75.9833228"
"Kerala Circle","Calicut Region","Tirur Division","Parammalangadi BO","676551","BO","Delivery","MALAPPURAM","KERALA","10.9242737","75.9698505"
"Kerala Circle","Calicut Region","Tirur Division","Chappanangadi BO","676503","BO","Delivery","MALAPPURAM","KERALA","10.9979925","76.0594972"
"Kerala Circle","Calicut Region","Tirur Division","Indianur BO","676503","BO","Delivery","MALAPPURAM","KERALA","10.9853593","76.0399162"
"Kerala Circle","Calicut Region","Tirur Division","Pandamangalam BO","676503","BO","Non Delivery","MALAPPURAM","KERALA","10.9887861","76.0091390"
"Kerala Circle","Calicut Region","Tirur Division","Chennara BO","676561","BO","Delivery","MALAPPURAM","KERALA","10.8428951","75.9192338"
"Kerala Circle","Calicut Region","Tirur Division","Mattathur BO","676528","BO","Delivery","MALAPPURAM","KERALA","11.0407851","76.0304873"
"Kerala Circle","Calicut Region","Tirur Division","Ullanam BO","676303","BO","Delivery","MALAPPURAM","KERALA","11.0500680","75.8613839"
"Kerala Circle","Calicut Region","Tirur Division","Cheriyamundam BO","676106","BO","Delivery","MALAPPURAM","KERALA","10.9432275","75.9492270"
"Kerala Circle","Calicut Region","Tirur Division","Cherushola BO","676510","BO","Delivery","MALAPPURAM","KERALA","10.9742785","75.9925195"
"Kerala Circle","Calicut Region","Tirur Division","Ozhur BO","676307","BO","Delivery","MALAPPURAM","KERALA","10.9642320","75.9066688"
"Kerala Circle","Calicut Region","Tirur Division","Pariyapuram BO","676302","BO","Delivery","MALAPPURAM","KERALA","11.0008745","75.8853465"
"Kerala Circle","Calicut Region","Tirur Division","Nannambra BO","676320","BO","Delivery","MALAPPURAM","KERALA","10.9929768","75.9155220"
"Kerala Circle","Calicut Region","Tirur Division","Mangattiri BO","676105","BO","Delivery","MALAPPURAM","KERALA","10.8905807","75.9205570"
"Kerala Circle","Calicut Region","Tirur Division","Kurumbathur BO","676301","BO","Delivery","MALAPPURAM","KERALA","10.8986776","75.9985693"
"Kerala Circle","Calicut Region","Tirur Division","Cherumukku BO","676306","BO","Delivery","MALAPPURAM","KERALA","11.0360738","75.9372139"
"Kerala Circle","Calicut Region","Tirur Division","Codacal BO","676108","BO","Delivery","MALAPPURAM","KERALA","10.8651887","75.9593872"
"Kerala Circle","Calicut Region","Manjeri Division","Kadannamanna BO","679324","BO","Delivery","MALAPPURAM","KERALA","11.0412030","76.1580850"
"Kerala Circle","Calicut Region","Manjeri Division","Padirikode BO","679326","BO","Delivery","MALAPPURAM","KERALA","11.0719818","76.3089672"
"Kerala Circle","Calicut Region","Manjeri Division","Vengad BO","670612","BO","Delivery","MALAPPURAM","KERALA","11.8803780","75.5364040"
"Kerala Circle","Calicut Region","Manjeri Division","Pazhamallur BO","676506","BO","Delivery","MALAPPURAM","KERALA","11.0090800","76.1051750"
"Kerala Circle","Calicut Region","Manjeri Division","Vattalur BO","676507","BO","Delivery","MALAPPURAM","KERALA","11.0063270","76.1128740"
"Kerala Circle","Calicut Region","Manjeri Division","Koottil BO","679324","BO","Delivery","MALAPPURAM","KERALA","11.0275590","76.1914150"
"Kerala Circle","Calicut Region","Manjeri Division","Vadakkangara BO","679324","BO","Delivery","MALAPPURAM","KERALA","11.0154200","76.1377940"
"Kerala Circle","Calicut Region","Manjeri Division","Kizhakkumpadam BO","679326","BO","Non Delivery","MALAPPURAM","KERALA","11.0730520","76.2879650"
"Kerala Circle","Calicut Region","Manjeri Division","Morayur BO","673642","BO","Delivery","MALAPPURAM","KERALA","11.1341090","76.0188820"
"Kerala Circle","Calicut Region","Manjeri Division","Olukur BO","673642","BO","Delivery","MALAPPURAM","KERALA","9.9463700","78.5234900"
"Kerala Circle","Calicut Region","Manjeri Division","Anakkayam BO","676509","BO","Delivery","MALAPPURAM","KERALA","11.0834960","76.1174990"
"Kerala Circle","Calicut Region","Manjeri Division","Perimbalam BO","676509","BO","Delivery","MALAPPURAM","KERALA","11.0779730","76.1174990"
"Kerala Circle","Calicut Region","Manjeri Division","Chemmaniyode BO","679325","BO","Delivery","MALAPPURAM","KERALA","11.0323370","76.2755250"
"Kerala Circle","Calicut Region","Manjeri Division","Poonthavanam BO","679325","BO","Delivery","MALAPPURAM","KERALA","10.8505159","76.2710832"
"Kerala Circle","Calicut Region","Manjeri Division","Vengoor BO","679325","BO","Delivery","MALAPPURAM","KERALA","10.1413450","76.5495400"
"Kerala Circle","Calicut Region","Manjeri Division","Maithra BO","673639","BO","Delivery","MALAPPURAM","KERALA","11.2259190","76.0609480"
"Kerala Circle","Calicut Region","Manjeri Division","PeruparambaUgrapuram BO","673639","BO","Delivery","MALAPPURAM","KERALA","11.2322050","76.0354340"
"Kerala Circle","Calicut Region","Manjeri Division","Valillapuzha BO","673639","BO","Delivery","MALAPPURAM","KERALA","11.2636400","76.0254100"
"Kerala Circle","Calicut Region","Manjeri Division","Kolakkattuchali BO","673634","BO","Delivery","MALAPPURAM","KERALA","11.1364690","75.8701140"
"Kerala Circle","Calicut Region","Manjeri Division","Erumamunda BO","679334","BO","Delivery","MALAPPURAM","KERALA","11.3650250","76.2213900"
"Kerala Circle","Calicut Region","Manjeri Division","Uppada BO","679334","BO","Delivery","MALAPPURAM","KERALA","17.0818450","82.3356940"
"Kerala Circle","Calicut Region","Manjeri Division","Velliyanchery BO","679326","BO","Delivery","MALAPPURAM","KERALA","11.0581430","76.3159660"
"Kerala Circle","Calicut Region","Manjeri Division","Valluvambram BO","673642","BO","Delivery","MALAPPURAM","KERALA","11.1268540","76.0460180"
"Kerala Circle","Calicut Region","Manjeri Division","Thachinganadam BO","679325","BO","Delivery","MALAPPURAM","KERALA","11.0719600","76.2157540"
"Kerala Circle","Calicut Region","Manjeri Division","Thelakkad BO","679325","BO","Delivery","MALAPPURAM","KERALA","11.0264210","76.2773270"
"Kerala Circle","Calicut Region","Manjeri Division","Amminikkad BO","679322","BO","Delivery","MALAPPURAM","KERALA","10.9689780","76.2681870"
"Kerala Circle","Calicut Region","Manjeri Division","Kunnappally BO","679322","BO","Delivery","MALAPPURAM","KERALA","10.9450520","76.2276340"
"Kerala Circle","Calicut Region","Manjeri Division","Pathaikara BO","679322","BO","Delivery","MALAPPURAM","KERALA","10.9621360","76.2392220"
"Kerala Circle","Calicut Region","Manjeri Division","Ponniyakurissi BO","679322","BO","Delivery","MALAPPURAM","KERALA","10.9828990","76.2406700"
"Kerala Circle","Calicut Region","Manjeri Division","Vellur BO","670307","BO","Delivery","MALAPPURAM","KERALA","12.1548850","75.2070430"
"Kerala Circle","Calicut Region","Manjeri Division","Chelakkad BO","679323","BO","Delivery","MALAPPURAM","KERALA","10.9179900","76.2088010"
"Kerala Circle","Calicut Region","Manjeri Division","Chemmalasseri BO","679323","BO","Delivery","MALAPPURAM","KERALA","10.9220480","76.1769250"
"Kerala Circle","Calicut Region","Manjeri Division","Poovathikkal BO","673639","BO","Delivery","MALAPPURAM","KERALA","11.2376300","76.0892200"
"Kerala Circle","Calicut Region","Manjeri Division","Thottilangadi BO","673639","BO","Delivery","MALAPPURAM","KERALA","11.8426910","75.5697580"
"Kerala Circle","Calicut Region","Manjeri Division","Mundakkal BO","673645","BO","Delivery","MALAPPURAM","KERALA","8.8659830","76.6095000"
"Kerala Circle","Calicut Region","Manjeri Division","Padiripadam BO","679334","BO","Delivery","MALAPPURAM","KERALA","11.3674900","76.2739790"
"Kerala Circle","Calicut Region","Manjeri Division","Pallikuth BO","679334","BO","Delivery","MALAPPURAM","KERALA","11.0154910","76.2290820"
"Kerala Circle","Calicut Region","Manjeri Division","Pookottumanna BO","679334","BO","Delivery","MALAPPURAM","KERALA","11.3528610","76.2649290"
"Kerala Circle","Calicut Region","Manjeri Division","Palemad BO","679331","BO","Delivery","MALAPPURAM","KERALA","11.3857600","76.3087280"
"Kerala Circle","Calicut Region","Manjeri Division","Chathallur BO","676541","BO","Delivery","MALAPPURAM","KERALA","11.2360290","76.1138740"
"Kerala Circle","Calicut Region","Manjeri Division","Eranhikode BO","676541","BO","Delivery","MALAPPURAM","KERALA","11.2297080","76.1567460"
"Kerala Circle","Calicut Region","Manjeri Division","Pannippara BO","676541","BO","Delivery","MALAPPURAM","KERALA","11.1715870","76.1064910"
"Kerala Circle","Calicut Region","Manjeri Division","Padinhattumuri BO","676506","BO","Delivery","MALAPPURAM","KERALA","11.0649400","76.1044510"
"Kerala Circle","Calicut Region","Manjeri Division","Vellila BO","679324","BO","Delivery","MALAPPURAM","KERALA","11.0501270","76.1421420"
"Kerala Circle","Calicut Region","Manjeri Division","Vettathur BO","679326","BO","Delivery","MALAPPURAM","KERALA","11.0118410","76.3000420"
"Kerala Circle","Calicut Region","Manjeri Division","Olamathil BO","673642","BO","Delivery","MALAPPURAM","KERALA","11.1445710","76.0411810"
